import_path,top_level,status,distributions,evidence,evidence_type
stix.threat_actor,stix,resolved,"[""stix""]",https://files.pythonhosted.org/packages/3c/60/cfccd12bac1692fce0097ac8be6cbbe7d2c08bc04cbcc118c523ce90a04e/stix-1.2.0.11-py2.py3-none-any.whl#sha256=a3825e34781d491ac3526111f053db85a2be4549e0c8ce56e05e5eeb5f495e53,file_metadata_exact
stix.ttp,stix,resolved,"[""stix""]",https://files.pythonhosted.org/packages/3c/60/cfccd12bac1692fce0097ac8be6cbbe7d2c08bc04cbcc118c523ce90a04e/stix-1.2.0.11-py2.py3-none-any.whl#sha256=a3825e34781d491ac3526111f053db85a2be4549e0c8ce56e05e5eeb5f495e53,file_metadata_exact
stix.ttps,stix,resolved_top_only,"[""stix""]",https://files.pythonhosted.org/packages/3c/60/cfccd12bac1692fce0097ac8be6cbbe7d2c08bc04cbcc118c523ce90a04e/stix-1.2.0.11-py2.py3-none-any.whl#sha256=a3825e34781d491ac3526111f053db85a2be4549e0c8ce56e05e5eeb5f495e53,subpath_unverified
stix.utils,stix,resolved,"[""stix""]",https://files.pythonhosted.org/packages/3c/60/cfccd12bac1692fce0097ac8be6cbbe7d2c08bc04cbcc118c523ce90a04e/stix-1.2.0.11-py2.py3-none-any.whl#sha256=a3825e34781d491ac3526111f053db85a2be4549e0c8ce56e05e5eeb5f495e53,file_metadata_exact
stix.vocabs,stix,resolved_top_only,"[""stix""]",https://files.pythonhosted.org/packages/3c/60/cfccd12bac1692fce0097ac8be6cbbe7d2c08bc04cbcc118c523ce90a04e/stix-1.2.0.11-py2.py3-none-any.whl#sha256=a3825e34781d491ac3526111f053db85a2be4549e0c8ce56e05e5eeb5f495e53,subpath_unverified
stix2,stix2,resolved,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,file_metadata_exact
stix2.base,stix2,resolved,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,file_metadata_exact
stix2.bindings,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.campaign,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.common,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.core,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.credential,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.exploit,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.identity,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.indicator,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.intel,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.kill_chain_phantom,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.malware,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.marking,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.opsec,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.relationship,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.sighting,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.threat,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.ttps,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
stix2.utils,stix2,resolved,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,file_metadata_exact
stix2.v21,stix2,resolved,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,file_metadata_exact
stix2.vocabs,stix2,resolved_top_only,"[""stix2""]",https://files.pythonhosted.org/packages/07/ae/d8d4c5bf65293543d0cbf2dd019b0169de3c7a37ae93ae4e2300d446805f/stix2-3.0.2-py2.py3-none-any.whl#sha256=f4814d29ebc332c92694fc8ddc96a4a5bfe2eac08494c0dec219719e7e654eb3,subpath_unverified
streamlit,streamlit,resolved,"[""streamlit""]",https://files.pythonhosted.org/packages/d7/8e/e635448a7fd6d92211d4ff2150356b8dffd3fcdc05c00511c61110078871/streamlit-1.64.0-py3-none-any.whl#sha256=4daf63aa9eaa5452d0edc64a5bdb0c4ad25580fe3c62c270455f3c43e9db5098,file_metadata_exact
streamlit_aggrid,streamlit_aggrid,unknown,[],,no_independent_evidence
structlog,structlog,unknown,[],,no_independent_evidence
sumologic,sumologic,unknown,[],,no_independent_evidence
supabase,supabase,resolved,"[""supabase""]",https://files.pythonhosted.org/packages/95/06/5e6f4bf89dedadf81f893832115c1866da1aa093142c9989c2818780dae3/supabase-2.31.0-py3-none-any.whl#sha256=25f2a99207a75f2d9377e2332783b4389cf56b02cbebdaf0c1743112dcbb704e,file_metadata_exact
supabase_py,supabase_py,unknown,[],,no_independent_evidence
syllable,syllable,unknown,[],,no_independent_evidence
syllables,syllables,unknown,[],,no_independent_evidence
sympy,sympy,resolved,"[""sympy""]",/home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.12/site-packages,file_metadata_exact
sympy.abc,sympy,resolved,"[""sympy""]",/home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.12/site-packages,file_metadata_exact
sympy.parsing.latex,sympy,resolved,"[""sympy""]",/home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.12/site-packages,file_metadata_exact
sympy.parsing.sympy_parser,sympy,resolved,"[""sympy""]",/home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/EasyEdit/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/bound/lib/python3.10/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.12/site-packages,file_metadata_exact
synapse,synapse,unknown,[],,no_independent_evidence
synapse.sql,synapse,unknown,[],,no_independent_evidence
synapse.sql.compiler,synapse,unknown,[],,no_independent_evidence
synapse.sql.parsing,synapse,unknown,[],,no_independent_evidence
synapse.sql.result,synapse,unknown,[],,no_independent_evidence
synapse.sql.session,synapse,unknown,[],,no_independent_evidence
tables,tables,unknown,[],,no_independent_evidence
tabulate,tabulate,resolved,"[""tabulate""]",/home/shuhanliu/miniconda3/envs/vllm/lib/python3.1/site-packages | /home/shuhanliu/miniconda3/envs/vllm/lib/python3.12/site-packages | https://files.pythonhosted.org/packages/99/55/db07de81b5c630da5cbf5c7df646580ca26dfaefa593667fc6f2fe016d2e/tabulate-0.10.0-py3-none-any.whl#sha256=f0b0622e567335c8fabaaa659f1b33bcb6ddfe2e496071b743aa113f8774f2d3,file_metadata_exact
tcb,tcb,unknown,[],,no_independent_evidence
tcb.database,tcb,unknown,[],,no_independent_evidence
tcb.tcb,tcb,unknown,[],,no_independent_evidence
tcblib,tcblib,unknown,[],,no_independent_evidence
temporal,temporal,unknown,[],,no_independent_evidence
temporalio,temporalio,resolved,"[""temporalio""]",https://files.pythonhosted.org/packages/dd/89/91e8ed945b6e35f948e4cb01335bd8db0aa973f94d5ed86ead3c0f1fa6c2/temporalio-1.33.0-cp310-abi3-macosx_11_0_arm64.whl#sha256=a46970c35acf77dfe142ee2aa3504462a3ff7aa12abdada57e7e8e2488930cbc,file_metadata_exact
temporalio.client,temporalio,resolved,"[""temporalio""]",https://files.pythonhosted.org/packages/dd/89/91e8ed945b6e35f948e4cb01335bd8db0aa973f94d5ed86ead3c0f1fa6c2/temporalio-1.33.0-cp310-abi3-macosx_11_0_arm64.whl#sha256=a46970c35acf77dfe142ee2aa3504462a3ff7aa12abdada57e7e8e2488930cbc,file_metadata_exact
temporalio.common,temporalio,resolved,"[""temporalio""]",https://files.pythonhosted.org/packages/dd/89/91e8ed945b6e35f948e4cb01335bd8db0aa973f94d5ed86ead3c0f1fa6c2/temporalio-1.33.0-cp310-abi3-macosx_11_0_arm64.whl#sha256=a46970c35acf77dfe142ee2aa3504462a3ff7aa12abdada57e7e8e2488930cbc,file_metadata_exact
temporalio.runtime,temporalio,resolved,"[""temporalio""]",https://files.pythonhosted.org/packages/dd/89/91e8ed945b6e35f948e4cb01335bd8db0aa973f94d5ed86ead3c0f1fa6c2/temporalio-1.33.0-cp310-abi3-macosx_11_0_arm64.whl#sha256=a46970c35acf77dfe142ee2aa3504462a3ff7aa12abdada57e7e8e2488930cbc,file_metadata_exact
temporalio.service,temporalio,resolved,"[""temporalio""]",https://files.pythonhosted.org/packages/dd/89/91e8ed945b6e35f948e4cb01335bd8db0aa973f94d5ed86ead3c0f1fa6c2/temporalio-1.33.0-cp310-abi3-macosx_11_0_arm64.whl#sha256=a46970c35acf77dfe142ee2aa3504462a3ff7aa12abdada57e7e8e2488930cbc,file_metadata_exact
temporalio.worker,temporalio,resolved,"[""temporalio""]",https://files.pythonhosted.org/packages/dd/89/91e8ed945b6e35f948e4cb01335bd8db0aa973f94d5ed86ead3c0f1fa6c2/temporalio-1.33.0-cp310-abi3-macosx_11_0_arm64.whl#sha256=a46970c35acf77dfe142ee2aa3504462a3ff7aa12abdada57e7e8e2488930cbc,file_metadata_exact
tenable,tenable,unknown,[],,no_independent_evidence
tenable.io,tenable,unknown,[],,no_independent_evidence
tenable.nessus,tenable,unknown,[],,no_independent_evidence
tenable.sc,tenable,unknown,[],,no_independent_evidence
tenacity,tenacity,resolved,"[""tenacity""]",https://files.pythonhosted.org/packages/d7/c1/eb8f9debc45d3b7918a32ab756658a0904732f75e555402972246b0b8e71/tenacity-9.1.4-py3-none-any.whl#sha256=6095a360c919085f28c6527de529e76a06ad89b23659fa881ae0649b867a9d55,file_metadata_exact
tencent,tencent,unknown,[],,no_independent_evidence
tencentcloud,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
tencentcloud.bcm.v20180713,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.billing.v20180709,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
tencentcloud.bm.v20181029,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.bma.v20221121,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.bms.v20180420,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.bms.v20180423,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.bms.v20181113,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.cam.v20190116,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
tencentcloud.captcha.v20190823,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.cbs.v20170312,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
tencentcloud.cdb.v20170320,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
tencentcloud.cdb.v20170326,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.cdb.v20170327,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.cdb.v20170328,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.cdb.v20170329,tencentcloud,resolved_top_only,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,subpath_unverified
tencentcloud.cdn.v20180606,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
tencentcloud.cls.v20201016,tencentcloud,resolved,"[""tencentcloud-sdk-python""]",https://files.pythonhosted.org/packages/8c/d8/e664e40c6f3471e369cb95aaf72d0de764d847e596a8c9437366d40ad978/tencentcloud_sdk_python-3.1.181-py2.py3-none-any.whl#sha256=a048b66bd7963955abe9a12b4443ab0f67dc325cf6c4a07a8b9116c40056af25,file_metadata_exact
